2,6,77
3,14,81
9,21,50
11,22,72
16,22,56
9,20,86
15,23,35
11,13,100
13,20,85
8,17,30
1,3,93
3,13,91
6,23,79
8,23,92
6,8,63
10,18,56
9,15,35
13,15,100
3,7,91
7,23,30
6,7,78
20,24,76
18,22,59
16,23,63
6,24,57
12,22,62
17,20,31
5,23,60
2,12,37
8,13,33
5,14,69
15,19,73
3,10,82
3,16,48
8,15,81
2,3,80
4,5,65
10,15,93
2,10,85
9,21,65
16,22,84
7,20,77
5,6,99
13,14,38
19,22,91
10,18,70
7,18,38
6,22,98
3,10,89
6,24,34
7,19,49
15,22,59
11,24,74
10,11,95
2,4,59
2,10,80
9,12,98
7,12,60
8,19,75
1,12,94
9,13,91
10,13,40
7,18,44
2,24,74
12,23,85
13,23,47
4,19,56
8,9,54
3,24,62
3,12,42
14,17,82
1,20,36
3,13,93
20,24,35
9,12,85
9,14,90
19,21,62
2,7,72
16,19,55
16,23,83
3,18,71
3,5,73
10,18,89
3,8,62
2,12,92
5,20,65
6,13,74
2,4,69
11,15,81
8,19,68
21,24,85
3,17,61
17,23,94
10,23,36
12,20,100
5,24,81
7,16,69
2,9,40
16,20,89
6,24,81
