1,7,37
8,13,90
5,8,79
7,8,82
2,9,76
5,9,66
7,8,53
11,14,76
4,9,38
1,9,40
1,7,31
6,9,98
8,11,98
6,14,38
3,10,63
11,13,76
5,7,50
11,13,83
1,8,69
2,8,60
8,9,48
10,13,83
8,10,93
3,5,81
2,3,58
9,11,96
8,10,48
2,14,67
2,10,97
3,8,49
8,14,47
8,13,95
5,11,34
5,12,51
3,5,72
7,8,44
8,11,75
4,9,86
4,9,65
4,11,76
3,4,86
6,13,46
10,12,72
10,12,37
7,12,66
2,13,89
6,14,95
1,13,65
1,13,49
2,7,76
2,3,95
5,13,66
1,8,99
8,13,44
7,10,37
10,14,51
4,13,58
6,11,59
10,11,52
5,9,79
3,4,36
12,13,58
1,5,50
3,8,51
12,13,37
3,12,72
3,7,50
1,13,41
10,13,30
1,14,50
3,9,69
10,11,91
4,14,32
6,7,94
5,13,39
7,8,89
1,4,86
5,8,95
1,4,39
8,14,65
3,9,58
9,11,42
2,12,70
5,12,73
11,12,45
1,6,66
1,6,100
1,3,64
6,14,79
5,14,59
1,12,32
8,11,50
6,8,86
1,8,54
1,8,35
1,14,66
8,10,56
1,10,82
2,11,67
2,12,87
