5,14,53
2,9,36
6,13,53
3,8,90
6,9,35
3,11,39
2,3,50
1,9,88
7,12,69
9,10,52
3,12,85
1,13,92
1,8,70
10,11,69
2,11,80
7,14,53
4,13,96
8,11,38
3,7,86
5,6,53
8,12,38
7,13,69
9,12,76
5,10,73
8,11,83
11,13,41
7,12,84
1,7,84
2,7,90
7,12,68
1,11,72
12,13,48
8,9,65
13,14,100
3,7,39
7,11,53
8,13,31
4,6,87
4,9,81
5,12,86
7,14,58
6,8,88
3,7,79
8,11,94
7,14,75
2,12,76
5,6,30
2,3,91
1,13,43
6,12,48
1,8,42
2,8,68
9,11,66
5,14,79
6,13,85
11,14,48
8,12,94
7,13,53
8,11,42
2,14,46
4,6,39
2,14,70
2,9,75
3,4,47
6,14,71
4,8,55
5,10,81
2,8,53
6,7,63
8,10,45
1,7,60
12,14,74
6,8,36
12,13,40
9,11,40
1,5,36
4,9,78
3,8,69
2,4,87
9,13,58
3,11,70
4,5,49
10,12,73
4,5,94
4,12,70
10,11,99
6,14,31
6,12,62
8,9,65
8,12,80
3,7,79
1,2,100
10,13,49
1,10,69
9,12,34
11,14,47
9,12,68
6,13,64
5,10,51
4,10,40
