6,9,90
2,3,95
5,11,31
4,5,81
1,6,63
1,14,71
3,14,99
4,10,90
3,9,99
9,12,54
6,7,49
2,7,52
2,3,53
7,14,68
6,11,50
3,10,95
1,7,77
4,7,85
4,10,42
5,8,40
8,14,33
13,14,73
3,13,71
2,7,56
13,14,31
6,13,41
11,12,65
6,9,85
6,11,84
3,13,96
1,4,86
5,13,62
7,11,54
6,11,39
1,7,69
2,3,44
7,13,38
4,14,84
3,13,62
3,5,81
2,6,37
11,13,61
4,5,69
1,14,90
5,9,94
1,4,54
5,9,56
4,5,37
7,14,76
2,4,45
4,11,91
5,14,57
1,9,62
4,14,42
8,9,34
1,14,85
7,8,86
8,14,62
5,6,90
1,2,74
3,11,42
12,13,32
2,3,39
8,9,52
3,11,81
3,4,84
5,9,40
4,6,86
10,13,41
3,11,80
1,12,35
2,13,57
2,4,87
8,12,67
6,9,97
6,12,52
6,12,71
5,9,43
3,5,57
1,10,100
8,14,54
3,7,94
5,14,79
4,11,32
6,11,64
2,13,78
3,4,58
6,14,40
12,13,69
3,4,97
9,11,98
10,12,100
9,10,89
7,13,76
2,13,91
11,13,91
9,11,84
9,10,41
8,9,35
4,12,66
