11,15,100
2,16,42
12,14,48
2,10,58
2,12,35
10,16,78
5,10,58
10,20,99
12,21,58
9,14,74
12,19,40
3,23,57
12,17,41
20,22,83
15,24,91
2,3,54
5,21,78
5,21,50
11,16,67
9,19,89
13,21,72
5,21,53
3,15,51
2,3,62
13,17,60
3,15,55
6,9,69
8,21,82
3,22,60
10,17,60
7,18,38
2,21,31
13,19,50
2,7,52
4,20,76
3,24,97
8,15,96
2,5,62
6,13,47
2,8,84
2,10,83
13,20,82
4,19,82
9,20,37
20,21,78
6,21,62
11,18,45
12,24,36
6,21,88
10,20,42
2,10,41
18,21,77
3,10,93
4,12,66
13,24,79
7,19,40
13,16,97
6,11,68
4,14,78
1,12,32
11,12,87
6,20,83
7,9,38
9,22,67
1,18,53
5,7,68
13,17,58
11,19,59
2,14,42
2,15,48
2,5,31
1,4,95
6,18,76
10,20,96
12,14,41
8,15,95
2,10,86
10,14,70
2,14,61
2,17,48
2,7,83
2,19,46
3,5,34
3,13,84
5,7,77
5,7,80
3,19,75
4,8,59
16,23,57
11,21,87
8,22,52
3,9,87
3,17,86
1,23,90
17,22,65
11,22,75
8,22,97
5,6,61
3,4,34
10,11,91
