14,15,52
14,15,90
16,18,65
2,4,38
10,24,87
7,23,77
5,12,57
9,16,81
5,17,59
3,16,33
4,11,71
2,7,51
2,21,59
5,8,71
9,18,52
2,22,40
1,19,100
1,4,37
13,17,53
11,15,32
2,13,95
12,13,56
2,24,100
2,13,68
11,14,69
2,19,43
1,17,45
2,17,64
1,6,45
3,11,96
1,21,49
1,12,97
4,23,87
8,11,54
6,10,31
22,24,54
6,23,57
2,21,36
13,18,98
12,19,43
2,4,41
7,14,65
4,19,66
6,14,33
6,20,56
16,17,71
11,22,100
1,5,60
1,8,79
3,24,31
9,19,40
18,19,93
5,12,33
6,24,32
2,7,70
11,24,54
12,14,45
13,19,94
18,24,78
1,15,56
13,24,58
7,13,44
4,16,46
1,14,92
13,21,95
17,18,85
13,18,47
15,16,71
5,15,44
3,11,39
5,24,78
4,9,94
1,7,83
4,19,88
4,5,45
3,14,57
5,16,59
8,17,96
2,14,37
3,12,67
7,19,74
6,14,49
12,17,44
4,21,58
14,16,55
17,22,41
13,15,93
5,12,61
12,13,77
1,11,44
9,23,63
2,10,33
1,15,65
1,17,49
1,9,78
19,22,83
8,13,57
12,23,69
9,16,81
12,18,73
