7,8,80
10,19,100
3,5,96
8,15,36
10,14,97
1,5,41
7,14,98
16,21,72
2,11,47
6,24,34
10,22,51
4,20,87
19,21,35
11,18,55
3,16,39
8,22,41
16,19,34
8,22,79
12,22,36
16,23,73
15,17,42
2,16,76
3,11,65
2,22,50
1,9,88
1,4,88
9,18,96
9,22,30
17,23,75
12,17,30
4,22,37
7,21,37
4,10,56
12,17,47
2,12,54
12,20,47
14,17,57
12,20,59
5,13,75
9,15,85
7,14,49
2,4,89
14,22,82
11,16,88
4,12,42
20,22,34
3,9,73
4,21,79
6,15,37
3,24,36
3,12,72
11,21,87
3,8,87
8,13,36
4,20,81
7,12,94
18,19,62
3,18,35
1,2,47
17,20,81
11,14,32
8,11,60
8,13,68
2,8,97
23,24,44
5,19,38
10,12,75
6,10,37
1,4,99
8,19,47
8,9,73
4,7,87
1,14,88
15,17,64
1,15,84
5,7,94
13,20,93
20,23,45
9,15,68
13,18,85
12,15,43
10,19,83
10,23,63
18,23,71
8,16,48
6,11,36
11,12,51
6,23,95
2,16,63
6,23,49
8,20,84
6,11,84
6,11,31
12,22,92
8,13,86
7,20,53
2,4,77
4,8,51
7,8,96
10,16,50
