3,24,50
4,15,81
2,18,53
3,7,78
5,22,89
21,24,33
15,22,98
12,17,39
9,16,39
3,24,76
4,5,53
1,7,99
14,19,77
11,23,95
13,17,40
4,20,37
13,24,96
8,9,82
2,12,31
16,18,37
3,15,37
4,19,50
4,19,91
16,18,37
2,24,70
12,14,95
14,16,99
12,19,94
13,22,33
11,19,59
13,18,52
5,20,60
17,21,94
8,21,50
15,21,70
19,23,87
14,16,81
6,17,93
9,20,33
8,13,91
9,21,30
3,7,80
8,11,80
7,22,42
15,18,91
9,12,41
3,7,94
2,15,46
10,21,78
3,17,75
6,24,41
12,20,50
10,23,44
4,21,96
13,17,68
5,18,97
2,4,45
12,15,75
11,24,85
1,24,58
12,18,89
2,3,41
16,23,44
16,22,54
9,11,47
15,18,54
2,14,100
3,15,74
1,15,72
11,18,70
4,19,58
12,21,68
8,16,85
5,10,63
17,24,36
14,22,96
8,13,33
2,13,76
2,5,82
11,12,36
11,23,85
21,22,95
19,24,70
6,12,62
3,10,86
6,9,50
16,21,100
9,18,100
10,13,68
19,24,93
4,5,46
5,7,63
4,17,94
17,23,77
14,17,60
20,24,90
3,6,58
14,16,63
5,20,61
8,24,53
