3,10,52
10,11,46
4,14,48
5,11,40
8,10,43
3,10,89
2,10,82
8,13,82
1,8,48
1,9,38
3,7,33
9,11,49
4,12,76
3,8,74
4,10,70
6,13,44
5,12,59
9,10,50
1,8,89
2,13,83
6,14,91
4,8,59
3,8,82
1,6,34
3,7,98
4,7,78
6,8,48
2,12,82
9,10,63
9,14,91
10,14,52
5,11,69
3,6,47
8,9,39
5,6,46
6,7,55
6,14,78
1,9,32
7,9,78
3,6,48
2,11,90
3,7,68
3,4,62
2,12,40
1,13,48
6,12,57
3,4,98
2,12,66
5,11,38
1,6,94
8,13,62
1,5,94
2,14,50
3,6,85
6,12,33
6,8,45
7,9,85
3,4,79
13,14,94
3,6,73
4,14,68
1,14,83
10,11,92
2,11,93
1,8,90
3,12,78
12,14,58
2,9,33
3,5,46
4,14,30
6,9,57
3,14,94
6,13,51
1,13,91
1,8,40
1,6,52
5,10,59
10,11,44
5,13,84
5,8,47
6,10,92
4,6,51
2,13,43
6,7,81
6,9,97
7,14,94
2,11,79
3,5,87
1,4,91
3,5,93
3,11,46
6,11,74
6,7,47
7,13,61
9,14,85
10,11,80
1,9,47
5,7,82
1,6,94
8,11,89
