3,5,32
1,4,99
1,10,67
8,11,94
7,9,57
8,10,92
6,8,48
8,14,94
1,5,93
4,5,58
2,12,74
4,12,70
9,14,93
3,4,45
5,14,30
1,4,92
2,4,46
8,14,47
2,7,75
8,14,51
3,9,88
6,13,92
1,6,97
7,11,57
4,14,86
11,12,41
3,5,74
3,13,79
1,12,36
11,14,67
4,8,93
1,9,48
7,10,46
5,6,89
3,8,65
7,13,40
9,10,46
2,13,76
5,8,69
4,8,50
2,4,74
5,14,80
11,12,49
1,11,59
10,11,55
5,10,85
4,7,39
2,3,94
2,12,50
4,9,65
5,8,85
3,11,78
8,9,40
9,14,79
7,11,39
4,5,97
5,14,92
6,10,66
1,13,78
4,14,99
3,7,38
5,12,83
11,12,88
4,7,85
1,5,43
10,14,60
10,14,31
3,11,53
2,13,39
8,10,61
5,6,70
5,11,86
6,14,59
1,10,67
9,13,95
11,12,93
1,10,68
9,10,93
10,12,33
1,3,87
5,7,53
6,11,46
3,14,88
6,11,54
7,14,41
5,12,31
6,9,97
3,4,78
9,10,91
4,7,96
6,9,78
8,14,95
2,14,48
4,5,92
5,10,95
4,9,51
1,10,35
7,12,84
1,4,36
4,8,81
