16,20,76
8,10,43
5,23,36
16,20,95
4,6,69
3,4,59
10,21,37
4,9,69
2,23,37
4,15,46
4,21,39
1,3,53
3,22,54
10,24,95
21,22,93
4,9,86
9,24,35
20,23,59
7,20,58
4,22,59
9,18,99
8,18,46
2,15,37
8,21,86
2,21,33
4,10,98
8,14,86
14,18,98
12,13,84
7,23,73
16,23,100
19,21,69
7,12,65
4,18,47
18,19,43
7,21,64
16,19,80
3,17,100
2,11,53
2,14,45
9,12,54
7,13,36
5,23,74
12,23,56
7,10,93
11,21,60
18,20,93
14,20,45
1,12,86
20,21,90
16,22,60
10,16,71
1,5,36
20,24,47
6,8,72
6,12,66
8,9,94
8,21,77
19,23,65
15,21,75
7,16,36
16,19,32
6,9,83
1,15,52
4,23,34
5,8,95
7,12,33
7,19,34
11,22,70
5,21,61
18,23,31
4,13,33
12,20,46
17,20,39
9,15,74
17,20,63
1,17,37
8,22,60
1,2,94
2,22,70
6,14,81
3,23,99
8,16,71
5,6,65
11,22,67
9,16,73
4,5,84
1,19,72
1,2,81
3,11,60
7,20,75
9,24,42
2,13,92
2,16,47
5,6,55
2,4,51
6,14,98
4,16,43
10,14,36
3,19,79
