17,19,83
8,12,36
2,24,98
2,19,73
1,19,93
15,20,43
20,23,100
18,20,47
6,15,45
17,18,58
7,18,85
7,14,89
3,5,59
1,24,58
10,14,84
4,24,47
7,13,91
3,17,78
1,2,99
13,24,43
5,21,45
1,6,52
11,24,83
3,19,56
11,17,72
4,6,57
4,12,69
2,16,57
5,15,77
12,23,31
16,22,87
11,23,54
4,7,80
7,9,98
18,21,66
9,23,77
4,10,60
10,14,90
11,18,76
6,13,65
3,12,56
4,23,78
11,18,37
10,13,33
4,7,91
1,13,76
8,15,73
3,7,59
8,13,65
16,17,41
9,23,36
4,13,78
15,20,40
2,23,67
4,10,30
11,12,60
3,21,45
14,21,76
5,9,65
7,19,72
13,14,44
12,18,39
10,15,31
4,7,96
12,17,79
5,13,69
4,22,50
2,15,33
1,4,90
18,19,72
17,21,31
6,7,96
11,20,30
11,12,75
2,15,85
3,14,67
17,19,50
16,23,74
5,24,60
4,8,68
9,20,43
10,12,82
1,7,45
14,20,37
8,11,93
17,21,88
2,12,92
19,20,36
18,19,79
2,6,42
6,16,89
5,9,81
15,18,85
19,20,84
12,16,34
11,15,73
10,17,93
5,7,66
12,17,65
2,23,48
