4,15,69
5,19,89
13,19,33
7,8,83
1,17,77
1,15,92
8,15,53
13,15,66
9,23,62
18,21,42
13,19,90
12,23,33
5,10,67
8,13,46
10,18,94
8,10,68
10,22,37
3,22,90
21,23,33
2,3,40
6,15,45
21,23,85
7,18,55
9,22,31
1,5,89
13,16,55
12,19,85
3,18,92
6,11,78
4,11,68
1,23,93
3,19,37
7,18,36
8,11,32
15,16,53
6,16,41
6,13,100
19,21,59
5,12,83
2,16,79
11,18,84
17,24,94
7,19,52
7,24,44
1,3,35
3,11,71
13,19,68
9,22,75
13,22,72
15,16,61
11,16,41
1,24,84
14,16,99
2,17,40
9,11,88
9,12,92
1,6,35
18,22,63
9,23,82
10,24,82
6,18,87
11,20,67
7,14,69
6,14,54
21,24,69
7,18,31
2,12,82
15,21,89
5,14,89
5,7,32
5,24,94
16,17,36
8,15,90
1,8,67
4,7,31
12,14,39
6,21,72
4,11,81
3,11,32
3,18,42
7,21,46
1,11,80
5,22,84
5,18,71
4,14,91
4,11,62
12,20,99
2,16,48
14,15,79
4,23,72
5,14,49
10,21,49
1,12,78
13,17,87
11,17,35
18,19,56
1,19,87
11,16,98
12,15,100
15,18,60
