3,6,77
6,7,51
3,4,72
8,11,40
8,11,60
11,13,30
4,9,46
4,10,48
5,14,66
9,10,45
1,4,54
2,7,83
11,12,59
11,13,33
4,10,57
8,12,63
10,14,88
6,13,51
3,12,88
4,5,70
4,8,33
6,13,48
4,11,71
11,13,64
3,11,44
3,9,46
10,11,85
5,9,73
7,13,40
1,13,80
4,10,58
1,8,62
6,12,80
7,9,58
10,13,31
6,12,35
6,14,71
9,11,61
4,11,95
4,10,36
8,12,56
8,14,68
2,7,37
1,4,94
1,7,74
2,3,94
2,5,74
6,8,31
1,4,52
4,11,37
6,13,74
1,12,34
2,11,77
3,5,63
2,5,51
3,8,66
8,11,80
3,6,87
8,9,52
5,10,52
5,10,54
7,11,77
8,9,91
10,11,84
1,14,92
8,11,91
2,7,42
1,4,90
1,13,98
1,14,84
1,13,92
11,12,34
2,14,75
11,12,53
6,10,75
9,13,92
3,12,56
2,11,84
2,7,41
5,9,66
2,13,74
3,6,80
1,3,51
5,13,48
11,14,95
9,11,73
1,2,36
6,9,74
3,11,43
1,12,85
5,9,91
4,6,53
5,7,39
9,14,84
2,3,52
4,8,47
1,7,44
3,13,34
7,10,69
1,10,58
