2,8,43
2,7,83
3,8,54
9,14,59
4,11,41
4,5,88
2,6,74
12,13,82
4,6,87
9,10,34
6,7,97
3,13,65
9,13,83
8,10,82
4,11,89
8,13,41
10,11,62
4,8,73
3,9,96
5,14,89
10,12,93
7,8,71
3,13,71
7,11,90
11,13,32
5,9,92
5,9,58
3,7,32
1,8,82
2,6,40
1,10,40
4,11,73
1,2,48
10,13,53
6,10,58
1,2,58
1,4,57
2,8,73
4,10,41
1,13,43
1,2,36
7,11,52
3,11,84
8,10,46
4,8,82
4,8,79
1,6,88
1,6,88
1,10,50
5,14,51
2,11,67
9,10,53
9,12,89
11,14,87
4,13,69
2,10,48
2,10,78
5,8,46
7,14,62
3,10,57
4,10,68
6,10,100
10,13,83
2,4,99
7,10,46
5,12,67
4,8,33
9,14,83
3,14,72
2,6,90
6,9,100
6,8,95
3,8,59
8,12,30
13,14,68
12,14,44
1,13,45
2,11,53
1,4,36
6,7,83
1,12,83
4,6,68
9,14,54
5,9,89
3,12,69
2,8,97
4,9,93
11,14,55
1,13,68
4,11,54
9,11,74
1,5,86
6,14,82
12,14,38
3,4,88
1,14,31
6,14,59
10,12,81
6,7,85
10,11,56
