15,20,97
11,22,55
6,20,62
10,11,88
10,16,86
16,22,61
22,24,74
12,16,97
7,24,77
1,15,48
2,9,81
15,21,69
17,22,99
11,12,51
7,12,65
19,24,50
1,24,35
6,8,37
1,6,35
9,17,100
9,10,72
1,5,86
9,16,91
5,19,88
1,9,96
21,22,32
2,16,39
8,20,81
15,23,91
11,15,56
1,11,45
6,23,70
6,23,31
13,15,33
23,24,96
4,10,58
16,21,85
1,15,47
5,11,73
12,16,93
7,22,74
8,19,95
3,21,100
2,13,40
7,18,31
16,18,94
10,17,40
7,8,36
2,17,80
2,18,42
21,23,41
20,23,64
6,20,97
12,23,82
8,23,77
12,23,34
20,24,51
1,13,96
5,16,90
7,16,93
3,7,71
5,18,41
16,22,42
1,21,83
2,5,97
3,15,76
9,23,68
4,14,72
12,21,46
4,23,88
13,15,85
4,8,71
11,12,60
2,16,69
18,24,55
6,24,100
5,18,55
3,5,98
7,22,31
7,9,85
1,20,61
16,22,74
17,20,52
13,20,95
7,15,45
13,23,56
16,18,51
11,12,32
1,21,72
2,14,89
6,19,71
13,20,55
9,16,39
7,15,38
1,11,99
3,8,68
18,21,36
9,17,48
7,24,44
3,19,52
