3,7,56
8,12,40
1,11,42
2,9,41
4,9,72
3,14,90
8,9,33
4,12,71
8,11,47
1,4,45
13,14,81
3,4,42
7,14,37
1,5,62
9,13,43
7,12,56
1,11,43
9,12,92
8,13,45
1,2,68
6,12,41
6,9,61
2,9,88
4,8,63
10,14,92
4,10,76
1,12,68
6,13,66
12,13,60
4,8,87
2,11,75
9,14,43
11,13,100
3,14,64
7,14,66
1,11,84
2,10,77
1,11,81
1,3,45
5,7,57
2,13,54
1,5,89
7,13,99
5,9,50
9,14,99
5,11,72
12,13,43
7,13,62
11,13,38
7,12,79
2,13,83
1,9,64
6,14,78
8,12,80
2,3,45
3,7,39
4,13,64
7,9,100
5,14,92
1,6,32
12,13,97
5,12,93
5,12,45
5,12,99
5,14,48
1,14,74
1,5,66
4,6,65
2,14,47
6,14,34
12,14,41
2,12,77
7,14,80
6,12,90
5,8,49
10,11,31
6,12,69
5,9,44
1,10,95
1,4,49
11,14,46
7,11,66
10,11,48
10,11,31
8,11,99
5,8,93
3,10,98
3,4,89
4,12,57
1,2,36
4,7,82
7,10,78
4,6,60
6,7,40
5,13,51
12,14,78
3,4,65
1,5,82
9,13,76
9,14,34
