14,18,41
17,19,86
2,15,52
17,22,67
10,14,41
2,6,72
4,15,48
8,19,76
19,23,78
20,21,83
2,23,61
20,22,35
19,23,46
7,18,94
13,24,40
2,19,88
6,18,68
17,22,100
13,22,35
19,23,61
10,20,37
1,11,98
15,19,30
18,21,85
11,14,88
12,24,91
12,20,35
6,10,58
10,20,48
3,6,86
11,21,60
1,10,94
4,15,42
1,14,48
2,6,40
14,21,39
11,18,91
5,7,71
19,21,69
1,11,40
6,23,90
6,7,74
13,15,54
13,23,66
3,10,58
7,20,35
6,24,47
10,18,38
11,22,43
12,23,47
4,15,59
11,14,33
10,20,94
2,24,97
2,12,64
7,22,64
19,23,53
5,13,93
9,15,56
3,20,37
12,22,85
4,9,57
7,24,47
11,19,58
16,22,36
19,23,39
8,20,96
2,18,97
2,21,70
4,10,34
15,17,46
4,9,55
14,18,88
4,6,31
18,20,33
5,16,41
3,13,76
4,8,81
9,24,75
7,15,62
5,17,68
14,23,51
9,15,82
8,20,43
17,23,78
4,17,43
12,23,56
12,23,74
6,7,85
9,10,35
1,22,95
1,16,85
8,15,64
13,19,60
18,21,61
2,15,51
9,10,66
7,14,66
1,5,88
5,13,86
