10,19,86
9,23,78
16,18,30
13,22,65
12,14,99
6,14,30
23,24,32
10,12,37
5,17,72
3,9,33
5,8,59
4,9,55
18,23,79
16,23,55
21,24,53
19,21,78
16,18,71
2,24,47
2,20,56
10,19,44
13,22,48
1,21,90
4,6,60
1,4,76
3,23,67
4,9,96
17,21,53
5,21,55
1,12,83
10,19,91
14,19,31
2,3,90
1,5,87
5,20,68
6,15,60
6,16,72
7,12,53
7,13,85
8,20,36
8,16,62
8,9,84
13,19,74
4,19,30
8,20,31
9,12,62
3,15,45
8,22,56
3,18,61
8,20,34
1,21,55
15,22,56
3,16,51
3,24,95
6,7,63
4,18,42
12,22,51
5,8,88
2,9,73
14,16,77
4,8,73
7,24,48
1,12,91
10,12,30
6,8,55
4,24,72
5,11,95
18,21,62
7,14,60
1,2,76
12,15,84
6,12,56
1,8,62
10,16,75
6,23,82
9,17,75
9,24,85
7,10,32
1,15,37
12,13,32
12,19,41
6,13,89
1,16,69
19,20,42
16,19,96
14,22,68
7,8,88
16,21,52
15,20,46
10,18,79
7,24,66
1,22,50
5,20,31
3,22,40
15,22,85
10,15,66
12,16,59
2,23,37
19,21,74
6,12,38
9,22,71
