3,10,39
2,14,87
7,12,78
7,10,60
9,11,97
10,13,97
2,14,32
6,14,49
6,8,34
1,8,88
2,7,58
3,9,71
3,7,54
4,7,98
1,9,72
5,10,77
6,12,91
1,12,59
3,7,35
12,14,91
9,14,79
1,4,89
9,12,78
2,12,79
4,8,93
1,14,71
2,9,53
8,9,100
1,9,44
4,5,50
5,13,89
2,7,84
7,8,44
5,13,84
4,11,73
2,11,98
4,6,65
8,9,63
1,5,71
6,7,99
1,9,54
4,6,48
12,14,71
9,10,82
1,6,35
7,11,56
1,12,36
4,13,52
9,13,62
1,3,41
8,13,34
8,10,61
2,7,50
10,13,44
6,14,66
9,14,31
7,9,88
4,13,44
8,14,60
1,10,82
1,4,67
3,9,49
4,13,84
2,10,97
5,10,38
6,13,31
8,14,59
10,11,34
4,8,38
4,5,36
4,9,46
3,7,44
4,9,73
11,14,58
4,11,81
4,14,98
1,3,83
2,7,35
10,11,91
3,14,55
1,11,86
3,10,85
2,6,53
2,12,97
6,10,88
12,13,74
10,13,50
1,6,73
10,12,100
2,7,54
13,14,47
3,8,30
2,10,94
11,12,74
8,12,85
10,14,83
7,10,73
9,14,43
9,12,89
3,11,80
