9,11,97
7,9,55
4,7,62
6,8,88
6,10,86
9,14,61
13,14,74
7,11,97
5,6,77
1,6,48
1,11,81
9,12,69
10,13,99
6,13,51
4,11,65
11,14,50
1,9,35
3,14,37
1,3,35
5,13,100
5,11,72
1,3,86
5,13,91
3,11,88
1,4,96
12,14,32
1,14,39
5,10,81
9,12,91
6,14,56
1,5,45
4,9,70
4,9,31
7,14,33
13,14,96
2,13,58
9,14,85
1,6,47
3,9,73
7,11,93
4,14,74
5,9,95
2,10,100
1,13,40
4,13,31
9,13,94
6,10,40
4,9,36
1,14,80
1,14,42
12,14,41
12,13,64
4,8,97
7,13,82
5,10,77
7,13,34
12,13,51
1,5,96
3,10,90
4,12,93
2,5,71
3,11,41
9,14,42
1,8,83
1,10,97
2,8,76
6,7,68
2,14,72
7,13,46
3,6,88
7,14,85
2,13,71
6,13,60
1,14,69
11,12,55
4,9,100
3,11,55
2,5,98
4,14,31
4,10,85
1,8,61
9,14,74
10,12,52
8,10,95
4,11,45
8,11,56
9,13,51
6,13,32
1,8,72
1,13,89
4,7,71
8,10,55
5,13,39
4,11,38
1,5,99
2,6,68
10,14,36
5,13,48
5,6,44
2,9,52
