5,16,39
4,13,87
12,20,78
12,14,60
15,21,97
17,23,97
4,13,32
11,16,49
9,24,34
1,21,88
3,10,58
5,12,71
4,24,54
6,17,98
2,4,72
8,23,77
10,24,91
2,11,59
5,7,35
21,22,91
16,21,79
1,8,89
15,23,78
4,6,79
6,21,93
2,17,71
3,18,53
13,17,100
2,4,44
6,12,50
9,16,89
3,13,84
11,19,44
9,17,84
7,13,73
4,5,98
6,15,65
13,16,63
1,11,71
9,21,99
1,23,54
6,16,48
21,23,71
15,17,82
1,16,35
12,15,56
2,11,36
7,18,52
15,24,62
1,6,41
14,20,34
13,20,61
3,12,50
17,21,44
11,15,66
16,22,31
11,23,88
7,18,44
14,23,60
2,5,82
1,9,67
5,12,49
7,19,84
3,21,97
8,22,38
11,14,31
14,24,59
16,24,34
6,22,38
6,12,36
6,23,46
4,24,44
7,8,73
20,21,58
7,12,81
7,21,98
1,7,83
3,12,35
16,24,91
6,9,55
2,8,86
5,16,85
3,8,53
4,7,97
10,16,88
20,24,74
17,24,50
1,16,73
17,19,100
3,11,54
22,23,47
5,10,30
3,21,94
18,24,74
14,17,85
18,19,83
12,13,73
16,19,43
15,23,89
5,18,80
