4,14,75
6,7,50
1,2,52
5,13,41
8,9,57
6,11,93
5,8,93
8,14,57
11,14,77
3,7,47
8,11,97
3,4,74
1,3,44
1,10,37
3,8,70
3,6,49
1,3,35
2,4,41
4,9,33
7,14,78
6,13,85
7,10,87
4,10,48
10,13,93
12,14,73
10,14,31
4,10,54
10,12,67
3,14,74
5,14,61
5,10,87
9,10,40
3,4,99
6,12,89
5,14,54
6,11,73
3,7,51
3,9,36
2,7,67
1,11,88
3,5,84
3,11,97
5,8,53
13,14,57
1,4,40
7,9,53
10,12,69
9,12,69
1,12,41
11,13,38
4,9,58
9,13,89
9,12,43
3,11,65
6,9,38
9,12,91
1,3,84
1,8,70
3,13,57
2,3,64
1,5,92
8,10,94
3,8,65
8,13,67
2,5,94
6,13,71
9,13,85
7,13,76
2,10,63
3,11,45
3,12,72
2,14,43
3,9,44
1,9,91
4,10,38
4,10,75
1,4,61
6,9,73
1,7,82
2,5,51
6,14,33
5,10,89
1,2,56
3,5,76
3,13,93
2,3,49
1,8,100
4,10,89
3,12,86
8,14,76
5,8,68
8,13,57
4,10,88
1,3,72
1,2,85
2,5,100
3,12,85
7,10,90
2,4,64
3,4,92
