10,14,79
8,10,88
8,22,90
21,24,37
10,13,80
15,20,69
7,20,66
1,7,52
4,6,41
8,20,52
2,8,77
7,15,67
3,7,73
5,9,83
2,10,41
6,20,65
12,13,84
13,15,51
18,19,89
12,23,78
5,11,53
16,20,68
8,14,89
4,12,47
3,5,31
1,14,73
3,6,68
18,19,46
2,9,95
14,24,96
2,21,64
15,21,79
9,19,66
3,13,50
13,24,30
13,21,50
2,6,77
3,6,41
9,20,46
5,9,92
4,12,73
13,21,75
9,24,34
11,16,45
11,19,85
18,21,74
2,13,35
9,21,76
7,20,66
8,15,97
3,20,31
12,21,81
4,10,58
3,13,78
16,17,35
1,9,83
1,12,33
6,22,75
1,20,65
21,22,67
10,13,82
10,21,49
5,10,46
7,16,83
1,6,98
3,14,41
15,21,56
1,20,36
4,24,96
14,22,87
9,22,81
17,22,86
16,21,70
4,6,55
19,23,41
7,9,92
16,22,94
7,13,83
9,15,55
1,5,65
12,16,76
6,16,50
2,12,40
9,18,51
1,3,54
18,23,39
11,17,45
4,14,69
12,23,33
10,21,59
4,17,80
8,16,92
1,18,72
11,13,63
17,24,87
7,13,52
5,21,56
17,23,39
1,5,76
18,20,31
