6,15,82
1,6,86
12,22,53
1,19,70
6,21,90
8,18,71
9,22,66
6,22,90
1,24,78
4,17,37
1,22,65
12,16,31
5,15,61
10,20,94
7,17,33
6,7,97
5,10,42
2,8,56
5,22,44
5,24,36
7,17,60
13,23,49
11,17,37
15,19,65
8,10,46
15,20,54
7,13,69
4,12,68
10,13,59
8,24,57
8,18,57
6,10,49
6,18,42
2,17,39
4,19,31
1,4,83
18,21,65
9,22,81
16,23,84
6,18,49
6,12,43
8,21,34
9,18,60
7,24,79
9,16,99
2,16,69
13,14,33
10,19,71
5,16,49
5,6,68
4,14,61
2,21,38
5,12,56
14,23,84
3,23,95
1,21,79
7,21,98
2,13,38
6,13,75
2,5,57
12,13,69
5,14,44
9,10,57
10,20,54
10,20,55
11,20,56
4,22,38
2,3,65
10,14,88
4,12,54
16,23,65
4,21,38
11,24,70
5,11,66
5,20,55
9,17,91
17,19,54
4,12,62
19,21,46
12,18,84
1,3,49
15,19,67
11,18,67
8,24,92
5,13,96
5,11,33
1,23,99
7,11,74
10,21,35
9,11,45
6,12,55
18,21,60
5,19,83
19,20,95
1,10,74
6,23,97
11,20,83
11,21,67
8,9,90
9,22,87
