5,11,55
21,24,58
7,15,72
12,21,94
10,24,39
13,23,32
4,14,58
4,17,72
11,24,95
3,9,50
14,24,68
3,5,85
19,22,53
12,14,36
2,17,61
15,20,32
18,21,77
8,24,37
6,12,44
6,23,67
11,20,74
4,10,56
1,9,73
19,20,90
22,24,79
13,19,57
22,23,70
7,19,47
2,15,81
7,13,54
12,19,35
11,12,51
16,18,51
12,24,31
9,24,42
4,14,91
5,12,76
14,24,90
6,8,49
1,24,93
15,23,44
6,22,98
3,6,59
1,3,46
10,20,88
5,22,55
5,23,65
6,23,83
8,11,89
4,21,58
7,17,36
1,3,48
3,6,86
4,22,96
12,20,70
9,14,96
11,20,72
14,16,100
15,20,84
2,12,43
10,21,66
12,22,75
11,20,91
9,21,72
1,12,100
3,12,39
5,11,50
10,17,63
3,19,39
1,23,46
21,22,42
3,16,77
21,23,53
9,22,86
4,7,68
8,11,46
11,23,78
4,10,33
2,11,70
8,20,100
3,19,55
5,6,69
20,23,95
4,24,48
19,20,89
6,15,42
1,4,92
4,24,49
2,22,90
22,24,87
7,9,43
8,19,99
4,11,48
16,20,85
2,8,87
14,21,65
6,19,95
17,24,37
8,14,39
16,17,90
