6,7,51
8,9,58
1,7,51
9,11,83
3,13,55
4,5,38
3,8,73
5,10,55
3,5,55
3,12,34
3,10,91
6,9,62
6,12,35
13,14,94
11,12,50
3,10,73
2,7,76
10,13,44
3,5,98
5,10,77
10,13,68
1,10,91
2,13,69
4,7,31
5,12,64
10,11,87
2,9,82
11,14,70
4,8,30
8,10,80
5,7,61
3,9,76
4,8,83
7,10,87
10,13,32
9,14,85
1,14,70
1,12,35
10,11,47
6,11,39
1,5,70
4,14,68
10,11,34
3,14,100
3,5,47
2,11,52
2,8,51
3,13,32
5,14,67
2,14,48
6,8,59
8,12,97
1,11,95
7,11,38
6,11,72
4,12,55
10,14,81
1,10,67
5,14,48
2,11,65
1,4,90
5,12,81
9,10,44
5,10,41
9,10,56
2,8,91
6,8,78
2,5,75
3,5,40
1,3,35
7,8,92
11,13,59
7,13,64
7,13,62
5,9,66
3,4,49
2,12,46
3,5,93
11,14,94
2,10,72
5,8,55
2,8,72
4,8,77
1,14,93
3,13,36
8,11,68
8,12,60
10,12,73
5,9,69
8,13,46
7,9,37
1,5,30
2,3,34
2,11,52
2,12,85
2,5,53
2,11,73
3,4,100
11,13,76
3,10,68
