7,11,91
5,9,31
6,9,73
2,14,44
5,13,91
9,12,95
10,14,90
11,13,32
1,8,67
11,13,55
4,14,34
1,8,47
2,3,34
3,5,46
2,5,96
7,11,87
9,14,32
9,11,98
6,13,96
8,11,33
1,11,53
5,7,80
1,7,32
8,13,47
3,10,51
8,14,89
7,10,67
3,9,38
2,9,39
3,9,58
4,10,41
5,8,97
4,5,39
7,13,46
1,4,31
3,13,93
2,6,81
3,12,44
3,9,54
1,3,72
6,14,73
6,13,34
8,14,42
4,8,42
6,9,90
6,12,71
3,11,44
3,7,77
6,14,37
1,4,30
11,12,69
6,9,55
1,14,60
11,12,49
4,11,65
10,14,48
12,13,30
3,4,95
5,9,65
1,3,45
2,4,92
3,10,38
8,9,67
3,8,42
5,10,98
3,13,97
7,13,64
12,14,41
4,9,80
1,8,83
1,11,64
3,9,89
3,5,89
10,13,70
4,14,85
5,12,63
1,6,85
2,14,93
8,10,97
5,8,39
11,12,74
5,8,83
4,6,43
11,14,61
5,14,50
11,12,60
7,14,78
1,12,47
3,4,91
2,9,68
4,6,94
4,14,63
9,10,56
8,9,79
5,13,83
5,7,94
3,6,34
6,14,85
6,9,41
8,9,89
