8,20,32
13,19,65
8,23,44
4,22,63
7,12,76
17,24,33
16,21,90
16,19,32
20,22,75
12,22,65
1,6,70
22,23,92
7,10,43
8,12,44
2,4,39
13,20,88
12,13,82
8,19,93
12,20,41
11,16,59
9,22,74
1,24,72
5,24,50
6,13,85
11,16,57
6,13,99
8,22,44
9,24,85
6,17,89
15,18,62
8,21,78
14,18,86
5,7,46
15,22,83
3,18,95
2,11,100
2,3,92
2,22,65
14,15,30
20,21,31
3,13,36
13,18,85
1,9,69
2,11,81
3,10,46
18,19,30
8,20,38
1,10,74
16,18,31
19,21,96
7,18,100
6,21,56
10,11,93
3,22,71
11,20,89
21,22,64
3,4,34
10,14,62
10,17,52
10,15,94
21,24,93
6,8,76
4,11,47
7,11,46
2,11,68
5,18,57
13,20,83
4,23,57
12,16,48
10,18,54
15,16,96
8,12,56
6,7,64
9,24,46
9,20,67
8,16,44
12,16,50
5,23,67
2,13,66
5,21,65
14,17,94
16,24,81
5,15,93
1,6,87
1,9,61
15,19,46
18,23,34
13,14,50
20,21,60
7,20,62
8,22,99
10,20,95
20,23,72
17,19,71
1,8,38
9,12,58
12,16,96
2,21,45
1,15,42
8,16,54
