4,6,82
1,3,86
7,13,53
1,7,70
4,8,90
5,9,71
6,7,66
4,8,90
1,9,78
3,4,37
1,8,65
7,11,31
3,10,61
6,11,94
4,12,33
3,13,97
3,8,42
1,11,56
3,12,44
3,13,36
4,12,60
8,11,49
6,14,37
9,11,65
5,6,46
9,11,54
4,11,69
2,14,68
6,9,59
5,11,57
5,9,57
3,14,49
4,7,42
1,14,39
3,5,31
1,2,83
10,14,65
6,7,81
10,11,84
4,7,49
4,5,43
5,10,34
5,14,60
5,6,79
5,13,99
1,14,69
7,14,33
6,11,71
3,10,49
3,7,68
2,14,61
2,3,38
3,9,56
8,14,84
2,11,95
1,8,79
4,14,98
1,13,38
4,5,75
1,10,57
7,10,69
3,10,44
5,11,57
6,11,54
6,11,55
7,8,56
3,6,38
1,9,65
6,9,88
2,14,54
10,11,65
3,6,38
7,10,70
3,9,66
3,12,55
5,13,91
10,12,54
2,14,62
11,13,46
7,12,84
1,2,49
9,11,67
7,8,67
5,11,92
3,9,96
3,9,33
1,9,99
4,10,74
6,11,35
5,12,45
4,5,55
11,12,60
3,11,83
11,13,95
1,4,74
4,9,97
7,8,83
7,8,67
5,6,90
6,7,87
