14,19,90
3,11,77
2,14,67
14,20,51
10,16,79
1,6,57
16,24,70
8,11,93
8,19,89
9,21,93
12,24,96
15,21,87
6,7,30
2,3,30
12,17,36
5,11,48
15,16,31
5,22,60
14,22,54
3,7,68
2,15,95
16,19,51
1,14,54
11,16,91
12,17,54
6,22,39
5,24,66
21,22,90
6,12,57
6,23,79
2,23,74
5,9,61
5,6,63
16,23,97
4,7,35
4,24,49
6,14,61
11,22,71
2,19,92
16,17,63
1,24,61
7,12,82
1,10,63
12,22,91
11,20,63
3,18,65
11,14,64
8,22,46
15,19,36
8,23,34
17,18,93
6,17,46
5,18,91
7,19,80
4,9,91
18,20,96
7,13,39
4,9,57
6,21,99
11,20,75
6,13,93
3,9,64
15,21,31
9,15,74
5,23,46
3,20,67
3,19,81
8,13,73
6,21,71
12,19,60
1,21,47
15,18,60
11,14,30
2,17,73
15,21,98
3,14,36
9,21,32
8,18,92
2,24,47
1,3,30
13,16,87
13,15,39
6,18,92
1,17,36
9,15,55
3,7,72
12,16,71
8,16,77
4,8,76
17,23,60
12,24,39
16,21,83
1,20,47
3,9,76
12,18,90
11,19,35
13,18,99
7,23,32
6,19,89
9,22,89
