6,12,58
1,7,52
3,13,76
4,13,57
8,9,38
2,3,99
4,13,66
1,8,66
8,10,53
3,14,44
2,11,91
1,9,49
1,9,68
10,14,69
2,8,98
11,14,49
3,9,48
11,14,52
3,10,69
1,7,56
6,7,47
5,10,78
10,12,48
2,8,98
8,10,65
3,10,60
12,13,70
9,10,73
7,9,87
2,9,92
1,3,41
2,9,36
5,8,52
1,11,73
9,11,56
10,12,95
3,9,34
4,11,100
1,2,77
3,7,73
4,13,40
2,13,32
6,14,70
10,12,32
5,11,80
2,14,45
10,14,48
1,7,98
6,8,42
11,13,86
5,6,32
11,14,51
2,14,98
5,7,48
10,12,38
2,9,73
8,14,75
1,14,92
4,8,93
9,13,33
7,9,83
4,14,90
6,7,64
1,9,35
2,11,36
1,4,44
9,11,85
1,3,58
5,10,88
1,12,40
5,13,82
6,8,40
7,12,89
3,7,68
10,13,98
8,10,35
1,11,96
3,4,55
10,12,34
1,12,98
8,10,76
1,11,59
7,14,72
6,12,54
8,9,45
10,14,32
2,6,40
1,3,56
8,14,92
4,12,61
1,11,75
1,10,57
1,12,89
2,5,84
12,13,38
3,5,36
5,14,76
9,11,56
2,12,37
7,11,74
