2,13,93
21,23,62
9,17,46
4,13,43
6,21,90
18,20,82
8,9,77
1,19,37
10,21,89
7,8,62
2,20,76
13,17,94
8,15,37
2,4,72
17,18,31
15,24,36
1,17,94
10,16,68
16,22,75
5,15,46
10,24,74
7,10,35
7,8,75
1,6,42
15,22,73
18,22,98
7,17,77
9,11,53
22,24,62
6,13,31
3,19,67
15,24,100
11,17,81
3,6,58
1,4,71
3,5,70
3,15,66
17,18,40
11,22,50
2,16,65
6,19,40
10,22,58
5,8,72
9,18,87
3,17,63
3,11,77
3,16,83
11,23,42
4,8,73
4,13,84
7,17,59
3,19,61
5,17,64
10,16,45
12,21,89
7,20,65
9,24,37
5,8,55
4,22,88
2,19,38
15,18,76
4,18,82
17,20,80
2,11,37
9,23,98
4,17,60
8,9,69
8,17,37
1,16,64
6,22,40
3,19,51
17,23,39
11,17,54
2,11,77
5,19,66
4,23,86
4,22,70
8,23,34
13,23,47
7,14,94
13,22,93
6,17,100
12,19,52
5,18,100
19,21,73
12,22,76
1,7,72
12,23,86
17,21,73
5,15,56
1,21,42
15,21,34
2,6,40
8,20,57
17,22,30
8,13,98
1,16,52
6,23,97
11,17,32
4,11,58
