1,10,72
4,8,81
3,7,78
3,13,34
13,14,78
9,13,51
11,13,54
2,13,81
1,6,37
8,14,47
6,14,61
5,14,71
2,9,51
5,8,60
1,7,52
4,8,95
2,7,76
3,8,42
11,12,75
9,11,32
2,13,85
3,13,30
7,11,57
8,10,77
1,3,32
2,10,60
1,8,42
7,9,71
9,13,43
3,4,57
7,8,92
1,14,30
3,13,78
9,10,50
7,8,88
7,8,50
9,11,57
3,5,97
6,11,89
3,6,93
11,12,96
8,10,39
8,14,54
7,11,80
8,11,74
4,5,89
1,13,45
2,4,52
8,13,45
1,4,31
5,9,78
8,13,50
11,13,32
4,10,50
1,8,38
5,7,35
2,7,71
3,6,30
12,13,89
2,5,34
8,9,64
3,10,41
4,12,59
1,11,91
1,7,76
9,12,98
1,8,58
9,14,59
3,14,85
4,9,94
3,10,77
1,4,42
7,11,52
3,11,49
6,10,46
8,9,79
6,13,51
4,13,99
8,12,91
1,8,74
1,4,92
4,8,51
2,3,74
8,12,75
1,2,51
1,10,71
4,7,37
2,11,86
11,14,92
3,12,75
4,13,33
2,14,96
5,12,34
5,7,47
12,14,56
6,12,59
9,11,41
1,9,96
4,7,39
1,5,83
