20,23,30
2,19,80
15,21,54
13,14,76
12,24,42
7,11,74
6,8,60
2,9,78
7,10,42
2,20,93
4,20,41
5,24,36
18,19,84
3,12,93
10,20,47
6,10,72
3,12,35
1,10,48
14,15,90
5,6,78
12,21,64
9,17,55
4,20,45
14,19,46
16,23,84
9,16,58
14,18,88
8,22,67
14,18,37
1,12,33
15,19,96
2,11,73
2,21,100
12,15,63
3,14,99
12,18,70
15,24,46
3,16,38
12,16,39
9,23,82
8,10,39
19,23,43
3,9,58
3,14,53
10,21,62
12,18,37
5,23,42
20,24,75
1,11,85
5,10,56
10,19,51
1,12,93
2,17,81
3,24,58
15,22,43
17,22,33
1,4,97
4,6,59
9,22,72
21,23,66
21,22,93
9,24,43
19,20,36
5,23,34
3,21,33
9,10,78
8,23,63
4,16,95
16,17,59
15,18,91
10,18,80
12,14,96
4,12,64
2,13,60
2,21,66
10,24,67
5,12,63
9,24,98
13,17,90
12,17,51
12,18,81
1,18,90
3,21,51
7,13,41
17,18,35
8,19,83
1,17,67
13,23,62
13,17,86
8,9,45
1,9,51
20,24,81
4,5,62
17,18,58
7,8,47
1,19,71
2,7,87
5,21,33
8,10,40
5,24,64
