1,12,64
7,11,68
9,14,43
4,9,94
4,6,50
4,6,97
9,13,78
5,7,73
1,13,68
2,9,85
2,5,46
3,11,38
3,12,55
5,10,37
1,13,57
7,9,99
3,11,73
6,10,70
4,7,61
7,13,61
2,12,58
2,7,93
2,3,59
13,14,78
12,13,32
10,13,42
4,10,36
2,8,38
3,13,43
7,12,63
10,12,42
9,12,66
12,13,77
2,3,91
1,13,83
2,7,99
2,13,45
7,11,42
2,10,95
5,14,93
2,5,56
5,12,39
4,10,40
9,14,30
1,2,87
3,12,88
2,4,94
1,8,54
10,12,62
4,7,75
5,9,77
1,9,99
5,13,73
4,6,95
6,7,95
1,5,100
1,6,49
4,10,97
8,13,37
7,8,91
5,10,37
2,8,93
6,10,75
1,6,72
7,10,63
4,7,66
5,6,68
10,12,79
7,13,69
11,14,44
7,13,56
4,8,74
4,10,66
5,6,39
2,11,88
4,9,89
2,3,52
5,7,41
4,5,90
1,7,52
3,12,49
1,10,91
6,7,86
2,10,48
5,12,93
3,9,38
7,12,90
8,10,88
1,12,62
4,8,39
2,3,35
1,11,42
5,6,81
2,6,64
7,11,65
1,5,95
2,5,45
9,11,39
8,14,61
2,8,45
