5,14,62
5,8,37
3,9,85
9,11,62
2,14,51
10,14,55
3,14,64
6,14,60
3,4,79
1,4,77
11,12,30
5,8,35
6,13,62
6,7,85
7,13,87
12,14,74
7,11,55
9,12,93
13,14,47
7,14,34
2,3,81
3,8,84
1,4,93
7,8,84
11,14,97
7,11,68
7,12,98
2,5,99
3,11,67
5,12,90
4,10,93
8,14,96
8,13,62
3,8,83
4,11,96
6,13,87
5,14,96
1,14,61
1,3,89
1,13,100
2,10,56
4,9,42
5,8,88
13,14,71
7,10,98
12,14,64
1,6,48
6,9,78
11,14,94
2,14,73
11,13,52
10,12,64
2,7,58
7,11,35
2,5,72
1,11,92
3,7,69
3,10,51
4,5,93
3,4,86
3,7,85
7,10,72
11,12,69
1,9,51
3,4,68
5,14,100
8,14,64
8,10,78
5,10,64
1,5,83
6,12,45
9,11,47
1,7,36
3,11,80
2,13,90
4,8,86
3,6,82
11,14,37
1,13,66
2,9,90
10,11,89
6,8,56
4,5,49
3,11,38
6,10,79
7,11,69
7,11,30
11,14,59
1,6,61
4,7,85
1,2,88
7,9,71
8,10,40
5,11,72
1,4,81
1,2,60
12,14,44
2,8,48
8,13,100
3,11,64
