11,12,51
9,11,37
1,14,56
6,12,45
1,5,75
2,3,85
2,6,60
6,10,74
9,11,49
9,11,63
4,13,52
8,10,88
2,14,82
12,13,40
13,14,34
1,9,67
3,9,82
2,14,89
2,9,81
7,14,93
3,12,41
2,4,44
2,5,92
10,11,62
11,13,43
5,7,81
1,3,92
4,7,86
1,13,89
11,13,68
2,14,44
10,11,67
10,11,89
8,9,45
10,12,80
1,3,91
11,14,63
1,8,62
3,4,96
4,13,74
12,13,87
5,11,58
2,14,52
1,13,56
2,4,81
2,14,43
4,8,64
4,5,38
4,7,39
6,7,97
4,9,74
1,3,61
1,5,80
4,5,67
12,14,76
5,9,85
10,13,73
3,8,65
3,5,64
9,13,37
8,9,95
3,14,60
9,14,60
4,7,32
4,11,66
4,7,98
4,10,49
7,8,82
1,10,38
7,11,84
1,13,84
4,14,68
2,13,42
5,13,96
2,10,44
11,13,31
1,7,72
2,6,73
6,8,63
3,5,72
1,14,81
2,7,58
11,14,72
3,5,60
2,11,38
6,12,54
1,2,68
1,9,39
3,7,35
2,10,50
7,8,78
7,8,62
9,11,65
5,10,34
5,11,35
5,8,53
9,12,53
4,9,99
3,13,83
5,14,75
