12,13,30
2,3,80
9,11,54
7,14,76
7,14,42
4,10,74
3,13,60
1,11,78
4,10,42
2,3,93
3,5,41
3,13,36
10,14,84
2,7,93
6,11,47
3,14,72
2,7,35
1,4,48
8,11,90
3,7,78
7,12,64
5,13,55
3,5,45
8,13,46
10,11,84
5,13,58
8,13,88
5,10,67
8,13,37
1,5,33
9,11,96
1,12,73
2,3,100
7,11,63
2,8,99
7,12,70
9,12,46
2,9,38
7,11,39
6,7,82
5,6,39
11,14,43
2,6,58
2,8,53
6,11,62
7,12,37
3,13,42
12,13,75
1,5,85
3,8,56
6,11,51
1,5,93
1,14,81
2,11,58
9,12,43
10,13,33
1,2,97
2,12,59
6,7,72
12,14,66
12,14,93
6,8,43
11,13,36
3,13,34
2,10,33
5,11,78
5,10,63
3,4,95
9,13,59
9,10,91
6,10,80
7,10,96
2,14,64
1,13,60
2,3,66
6,12,67
3,9,63
6,8,98
8,9,90
7,11,51
7,12,81
1,7,90
2,10,51
4,11,41
10,11,35
5,9,83
1,7,67
8,11,62
8,9,86
5,6,45
1,4,51
12,13,81
2,12,62
10,11,58
4,9,47
1,7,71
1,11,87
3,12,33
5,6,40
3,13,64
