2,10,79
8,10,33
3,5,93
1,7,77
7,8,41
6,10,65
6,10,67
9,14,74
2,4,98
6,12,70
3,13,71
7,8,96
3,6,34
6,11,76
3,11,37
10,13,73
3,14,87
6,13,32
7,13,67
2,8,51
6,13,76
8,10,72
7,11,34
2,5,93
1,11,97
8,13,42
12,14,35
7,13,100
10,12,60
6,7,83
4,10,95
1,6,91
5,14,98
8,10,51
8,13,80
2,10,93
7,11,92
6,13,88
12,13,32
4,6,94
1,6,74
3,7,70
3,7,82
4,13,66
1,7,91
1,10,39
2,11,76
8,10,72
9,13,66
6,8,47
3,9,99
2,14,95
1,4,76
9,13,37
2,12,66
12,14,64
1,13,34
5,8,57
3,13,87
8,10,85
10,13,38
3,11,59
10,12,86
1,12,47
1,5,71
10,12,32
10,14,78
5,13,88
1,7,79
9,14,54
9,11,64
5,11,50
4,10,48
1,8,84
3,13,71
7,12,68
5,7,100
4,14,84
8,14,71
1,3,86
2,14,68
1,14,35
1,5,63
3,5,90
10,11,58
2,4,46
12,14,68
1,13,56
4,11,83
3,12,84
6,11,54
9,13,98
3,5,55
2,14,43
1,9,36
2,6,52
7,14,98
10,12,75
6,10,44
5,7,53
