3,9,55
12,14,58
4,12,72
7,12,94
6,12,39
8,11,32
2,14,58
3,4,72
7,10,95
2,6,50
8,14,68
2,5,85
11,13,53
7,10,36
1,14,61
9,11,32
10,14,77
5,11,37
4,5,44
4,9,67
7,8,74
2,13,56
1,4,73
11,13,90
13,14,79
8,9,57
13,14,70
4,13,47
1,13,81
4,11,54
7,12,35
6,13,51
9,13,51
7,14,31
6,8,42
3,4,91
3,9,76
9,10,90
3,14,49
1,9,93
9,12,44
4,8,98
2,5,59
1,2,46
6,11,88
3,12,55
3,13,65
4,9,83
5,6,89
3,6,58
4,12,36
1,2,48
2,5,86
3,6,96
7,12,70
5,12,96
7,8,72
8,12,100
9,11,84
1,12,43
6,11,66
7,13,75
7,8,91
6,7,72
1,5,100
2,7,39
3,9,50
6,10,63
2,9,39
1,8,46
12,14,42
2,8,77
12,14,53
6,7,86
2,12,68
5,7,46
7,9,78
2,13,33
1,12,70
5,10,100
2,9,55
3,7,69
12,13,95
3,7,48
11,13,89
4,6,42
1,2,92
3,7,49
2,4,90
13,14,87
4,9,43
5,9,99
2,13,48
9,14,85
1,11,87
8,13,65
4,7,95
10,13,37
5,8,39
9,13,90
